CandidateURL,SourceType,SourceQuery,SourceURL,SourceTitle,SourceSnippet,DiscoveredAtUTC
https://miketconley.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Mike Conley,Mike Conley Website of indie fantasy author Mike Conely. Visit,2026-03-11T03:58:48Z
https://www.armoredhistory.net,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Armored History,Armored History Website of indie fantasy author Clay Vagrant. Visit,2026-03-11T03:58:48Z
https://catrinrussell.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Catrin Russell,Catrin Russell Website of indie fantasy author Catrin Russell. Visit,2026-03-11T03:58:48Z
https://melindakucsera.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Melinda Kucsera,Melinda Kucsera Website of indie fantasy author Melinda Kucsera Visit,2026-03-11T03:58:48Z
https://www.robinlythgoe.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Robin Lythgoe,Robin Lythgoe Website of indie fantasy author Robin Lythgoe Visit,2026-03-11T03:58:48Z
https://www.daynaward.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Dayna Ward,Dayna Ward The website of indie horror/fantasy author Dayna Ward. Visit,2026-03-11T03:58:48Z
https://jcrycroft.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,J.C. Rycroft,J.C. Rycroft The website of indie fantasy author J.C. Rycroft. Visit,2026-03-11T03:58:48Z
https://www.tigerhebert.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Tiger Hebert,Tiger Hebert Website of indie fantasy author Tiger Hebert. Visit,2026-03-11T03:58:48Z
https://www.egradcliff.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,E.G. Radcliff,E.G. Radcliff Website of indie fantasy author E.G. Radcliff Visit,2026-03-11T03:58:48Z
https://enthralledbylove.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Enthralled by Love,Enthralled by Love Website of indie fantasy authorRaina Nightingale. Visit,2026-03-11T03:58:48Z
https://marktimmony.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Mark Timmony,Mark Timmony The website of indie fantasy author Mark Timmony Visit,2026-03-11T03:58:48Z
https://www.asthelilyflies.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Lily Anne Crow,Lily Anne Crow Website of indie fantasy author Lily Anne Crow Visit,2026-03-11T03:58:48Z
http://stephenjtaylor.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Stephen Taylor,Stephen Taylor The website of indie fantasy author Stephen Taylor Visit,2026-03-11T03:58:48Z
https://bryantimothymitchell.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Bryan Timothy Mitchell,Bryan Timothy Mitchell The website of indie fantasy author Bryan Timothy Mitchell. Visit,2026-03-11T03:58:48Z
https://www.kilpack.net,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,W.D. Kilpack iii,W.D. Kilpack iii The website of indie fantasy author W.D. Kilpack Visit,2026-03-11T03:58:48Z
https://jturiano.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,John Turiano,John Turiano Website of indi sci-fi author John Turiano Visit,2026-03-11T03:58:48Z
https://www.jjthornbooks.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,J.J Thorn,J.J Thorn Website of author J.J Thorn Visit,2026-03-11T03:58:48Z
https://andrewdmeredith.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Andrew D MEREDITH,Andrew D MEREDITH The website of indie author Andrew D Meredith. Visit,2026-03-11T03:58:48Z
https://kaie.space,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,K.A. Wiggins,K.A. Wiggins Website of indie author K.A. Wiggins Visit,2026-03-11T03:58:48Z
https://susanaimaginario.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Susana Imaginario,Susana Imaginario Website of indie author Susana Imaginario Visit,2026-03-11T03:58:48Z
https://www.annatsp.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Anna Tan,Anna Tan Website of indie author Anna Tan Visit,2026-03-11T03:58:48Z
https://www.keandrews.org,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,K.E. Andrews,K.E. Andrews The website of indie author K.E. Andrews Visit,2026-03-11T03:58:48Z
https://johnpalladino.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,John Palladino,John Palladino The website of indie author John Palladino Visit,2026-03-11T03:58:48Z
https://www.jayswillis.net,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Jay S Willis,Jay S Willis Website of author Jay S Willis Visit,2026-03-11T03:58:48Z
http://www.chrishanger.net,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Christopher G. Nuttall,Christopher G. Nuttall Website of author Christopher G. Nuttall Visit,2026-03-11T03:58:48Z
https://stevewestenra.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Steve Hugh Westenra,Steve Hugh Westenra Website of author Steve Hugh Westenra Visit,2026-03-11T03:58:48Z
https://mayadarjani.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Maya Darjani,Maya Darjani Website of author Maya Darjani Visit,2026-03-11T03:58:48Z
https://www.leighsaunders.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Leigh Saunders,Leigh Saunders Website of author Leigh Saunders Visit,2026-03-11T03:58:48Z
https://philoddy.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Phil Oddy,Phil Oddy The website of indie author Phil Oddy. Visit,2026-03-11T03:58:48Z
https://www.nicholaspwilliams.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Nicholas Williams,Nicholas Williams Website of indie author Nicholas Williams. Visit,2026-03-11T03:58:48Z
https://ericpcaillibot.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Eric P. Caillibot,Eric P. Caillibot Website of author Eric P. Callibot. Visit,2026-03-11T03:58:48Z
https://janineeaby.substack.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Janine Eaby,Janine Eaby Website of author Janine Eaby Visit,2026-03-11T03:58:48Z
http://lesleesheu.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Leslee Sheu,Leslee Sheu The website of author Leslee Sheu Visit,2026-03-11T03:58:48Z
https://www.abherron.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,A.B. Herron,A.B. Herron The website of indie author A.B. Herron Visit,2026-03-11T03:58:48Z
